t,qos,model,source_file
591,0.9741401076316832,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
592,0.974540650844574,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
593,0.9296730756759644,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
594,0.9330243468284608,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
595,0.934095025062561,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
596,0.9322497248649596,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
597,0.9749993681907654,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
598,0.9748663306236268,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
599,0.9747581481933594,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
600,0.974962592124939,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
601,0.974934697151184,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
602,0.9748343229293824,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
603,0.9749143719673156,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
604,0.9747424721717834,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
605,0.9749078750610352,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
606,0.9747459292411804,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
607,0.9740886688232422,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
608,0.9746699333190918,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
609,0.9748479127883912,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
610,0.9749611616134644,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
611,0.9749453663825988,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
612,0.9750260710716248,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
613,0.9749692678451538,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
614,0.9749965071678162,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
615,0.9750439524650574,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
616,0.9751031398773192,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
617,0.9752421379089355,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
618,0.975205898284912,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
619,0.9752047657966614,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
620,0.9750770926475524,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
621,0.9751351475715636,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
622,0.9752429127693176,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
623,0.9750784039497375,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
624,0.9747408628463744,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
625,0.9749970436096193,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
626,0.9750470519065856,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
627,0.9750490188598632,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
628,0.9238077998161316,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
629,0.933213710784912,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
630,0.9312036633491516,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
631,0.9302351474761964,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
632,0.934709906578064,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
633,0.935477375984192,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
634,0.9309322834014891,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
635,0.9326767325401306,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
636,0.9358509182929992,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
637,0.9357925653457642,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
638,0.93168967962265,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
639,0.9354041814804076,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
640,0.9354593753814696,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
641,0.9356327056884766,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
642,0.9348005056381226,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
643,0.931227445602417,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
644,0.9260036945343018,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
645,0.9319364428520204,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
646,0.923400104045868,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
647,0.9211602807044984,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
648,0.9192536473274232,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
649,0.924053430557251,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
650,0.9246122241020204,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
651,0.921054482460022,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
652,0.9211194515228271,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
653,0.9209508895874025,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
654,0.9212659001350404,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
655,0.9212141633033752,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
656,0.9211581945419312,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
657,0.920051097869873,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
658,0.9210550785064696,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
659,0.92995685338974,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
660,0.9312678575515748,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
661,0.926586389541626,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
662,0.9345248937606812,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
663,0.9343537092208862,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
664,0.9294738173484802,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
665,0.9264478087425232,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
666,0.9247471690177916,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
667,0.9325888156890868,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
668,0.932835340499878,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
669,0.9336519241333008,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
670,0.927156925201416,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
671,0.9268902540206908,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
672,0.9355331659317015,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
673,0.9312391877174376,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
674,0.928219199180603,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
675,0.9357187151908876,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
676,0.9344996213912964,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
677,0.9749959707260132,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
678,0.9748125076293944,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
679,0.9749742150306702,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
680,0.9749242663383484,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
681,0.9749830365180968,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
682,0.9749974608421326,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
683,0.9750284552574158,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
684,0.974934995174408,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
685,0.9750478267669678,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
686,0.9748824834823608,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
687,0.9752616286277772,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
688,0.974997103214264,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
689,0.9751482009887696,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
690,0.975241482257843,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
691,0.9750106930732728,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
692,0.974995493888855,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
693,0.97517067193985,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
694,0.9749957919120787,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
695,0.9752026200294496,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
696,0.9749966859817504,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
697,0.9751951694488524,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
698,0.974996030330658,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
699,0.975230038166046,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
700,0.9751178622245787,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
701,0.975077509880066,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
702,0.9752406477928162,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
703,0.975195586681366,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
704,0.9751855731010436,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
705,0.975260615348816,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
706,0.9752398133277892,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
707,0.975125014781952,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
708,0.9752504229545592,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
709,0.9752598404884338,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
710,0.975290298461914,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
711,0.9752944707870485,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
712,0.9753069877624512,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
713,0.9753129482269288,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
714,0.9753075242042542,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
715,0.9752607345581056,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
716,0.9752912521362304,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
717,0.975302755832672,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
718,0.9752905368804932,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
719,0.9752587080001832,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/evaluation_results_MlpPolicy_20260225-153005.csv
0,0.9752588868141174,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
1,0.9752485752105712,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
2,0.975248157978058,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
3,0.9752596020698548,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
4,0.9752465486526488,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
5,0.975242555141449,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
6,0.975280463695526,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
7,0.9752567410469056,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
8,0.9752077460289,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
9,0.9752936959266664,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
10,0.9752954840660096,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
11,0.975312113761902,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
12,0.9751262664794922,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
13,0.975314736366272,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
14,0.9753014445304872,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
15,0.9752857685089112,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
16,0.9753099083900452,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
17,0.975318431854248,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
18,0.9752839207649232,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
19,0.975278913974762,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
20,0.9752909541130066,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
21,0.9752917885780334,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
22,0.975307047367096,Rule-based baseline,../experiments/results/Baselines/baseline_rule_results.csv
